policyID,county,hu_site_limit,fr_site_limit,tiv_2012,hu_site_deductible
172743,SEMINOLE COUNTY,6353345.14,0,7270323.45,0
714106,SEMINOLE COUNTY,400397.87,0,445048.64,0
296935,SEMINOLE COUNTY,964428.65,0,1228305.97,0
897942,SEMINOLE COUNTY,887640.02,0,692289.98,0
717358,SEMINOLE COUNTY,99642.39,0,107619.56,0
296886,SEMINOLE COUNTY,135294.26,0,211148.33,0
616578,SEMINOLE COUNTY,240421.55,0,362633.59,0
426860,SEMINOLE COUNTY,84101.83,0,67305.02,0
830485,SEMINOLE COUNTY,131637.65,0,152948.21,0
104261,SEMINOLE COUNTY,10969.8,0,9733.81,0
857087,SEMINOLE COUNTY,583904.57,0,733051.31,0
492109,SEMINOLE COUNTY,4746433.5,4746433.5,7450002.02,0
849286,SEMINOLE COUNTY,6761157.94,0,7774574.38,0
278776,SEMINOLE COUNTY,5111869.5,5111869.5,4625219.52,0
904598,SEMINOLE COUNTY,1207831.5,1207831.5,1339939.28,0
461375,SEMINOLE COUNTY,52488,52488,70580.61,0
786935,SEMINOLE COUNTY,12150,12150,15058.48,243
301004,SEMINOLE COUNTY,930447,930447,723178.77,0
645551,SEMINOLE COUNTY,256284,256284,195743.57,0
279775,SEMINOLE COUNTY,91350,91350,142867.02,1827
550127,SEMINOLE COUNTY,23940000,0,24750000,0
823812,SEMINOLE COUNTY,3459583.61,0,4382738.9,0
373214,SEMINOLE COUNTY,1634724,1634724,1717114.09,81736.2
484207,SEMINOLE COUNTY,18000,18000,20528.64,0
941547,LAKE COUNTY,84150,84150,76031.88,0
817319,ORANGE COUNTY,90000,90000,96169.68,2700
565163,SEMINOLE COUNTY,506677.23,0,659708.95,0
141265,SEMINOLE COUNTY,459810.54,0,709535.49,0
930249,ORANGE COUNTY,7994803.5,7994803.5,11250000,0
911805,ORANGE COUNTY,2122582.5,2122582.5,2197076.66,0
911763,ORANGE COUNTY,1395000,1395000,1731547.94,0
142784,SEMINOLE COUNTY,126540,126540,170069.76,0
556390,ORANGE COUNTY,77400,77400,113712.98,0
425483,ORANGE COUNTY,22500,22500,38725.83,0
318253,ORANGE COUNTY,321781.68,0,316785.7,0
388452,ORANGE COUNTY,20342.52,0,26802.82,0
915061,ORANGE COUNTY,537227.46,0,502844.9,0
989895,ORANGE COUNTY,2195142.84,0,2172087.25,0
125162,ORANGE COUNTY,59490000,0,50310000,0
476358,ORANGE COUNTY,300994.2,300994.2,340872.32,0
998680,ORANGE COUNTY,530185.5,530185.5,544169.14,0
549390,ORANGE COUNTY,18270000,0,14580000,0
665681,ORANGE COUNTY,364302,364302,535523.94,0
621938,ORANGE COUNTY,173952.9,173952.9,144680.98,0
569906,ORANGE COUNTY,154452.27,0,231715.47,0
294008,ORANGE COUNTY,154560.27,0,192650.1,0
571609,ORANGE COUNTY,154560.27,0,152829.19,0
778282,ORANGE COUNTY,20250000,20250000,32310000,0
744182,ORANGE COUNTY,2018083.5,2018083.5,2971135.54,0
745134,ORANGE COUNTY,135000,135000,134959.23,0
353350,ORANGE COUNTY,108000,108000,75123.4,0
557528,ORANGE COUNTY,965700,965700,863104.03,48285
763161,ORANGE COUNTY,342897.3,0,385112.07,0
930513,ORANGE COUNTY,536381.1,0,627001.08,0
841442,ORANGE COUNTY,1740702.76,0,1380150.99,0
885447,ORANGE COUNTY,848878.74,0,738015.18,0
180711,ORANGE COUNTY,1496984.96,0,2416834.31,0
260465,ORANGE COUNTY,2099475.79,0,3864715.04,0
724130,SEMINOLE COUNTY,1368090,1368090,1883630.09,27361.8
880772,SEMINOLE COUNTY,844182,844182,1276515.46,0
178547,ORANGE COUNTY,45556.97,0,39124.33,0
551695,ORANGE COUNTY,44926.41,0,57945.09,0
337414,ORANGE COUNTY,45262.36,0,81171.9,0
340476,ORANGE COUNTY,1021947.41,0,1125446.16,0
280104,ORANGE COUNTY,2580194.2,0,3000249.81,0
223125,ORANGE COUNTY,2580194.2,0,3382768.76,0
875284,ORANGE COUNTY,331711.13,0,407507.12,0
937883,ORANGE COUNTY,1461300.96,0,1739038.75,0
315866,ORANGE COUNTY,1461300.96,0,1713360.77,0
533719,ORANGE COUNTY,196722.12,0,231296.42,0
887719,ORANGE COUNTY,196722.12,0,203834.41,0
438446,ORANGE COUNTY,1783070.37,0,2383073.54,0
576068,ORANGE COUNTY,56179.15,0,74509.34,0
983120,ORANGE COUNTY,1809452.5,0,2974233.27,0
204739,ORANGE COUNTY,95577.54,0,166878.39,0
658834,ORANGE COUNTY,202091.82,0,320331.7,0
749495,ORANGE COUNTY,134554.76,0,149007.82,0
791969,ORANGE COUNTY,791556.79,0,686683.44,0
944565,ORANGE COUNTY,1068075.34,0,1034311.34,0
568249,ORANGE COUNTY,127049.9,0,157256.65,0
378896,ORANGE COUNTY,8744.63,0,13373.93,0
599617,ORANGE COUNTY,19732.48,0,24502.95,0
858588,ORANGE COUNTY,12043.48,0,16863.96,0
503246,ORANGE COUNTY,4110.79,0,6457.71,0
400493,ORANGE COUNTY,18396.3,0,27967.08,0
656053,ORANGE COUNTY,31288.57,0,46444.94,0
626583,ORANGE COUNTY,52403.6,0,59996.88,0
615681,ORANGE COUNTY,52403.6,0,78573.95,0
867867,ORANGE COUNTY,41481.13,0,58000.99,0
177430,ORANGE COUNTY,41481.13,0,70484.73,0
334615,ORANGE COUNTY,306169.1,0,294616.73,0
796849,ORANGE COUNTY,556308,556308,670530.27,0
718741,ORANGE COUNTY,31083.3,31083.3,54582.9,0
229197,ORANGE COUNTY,720,720,972.09,0
310068,ORANGE COUNTY,0,8941160.7,13320000,0
240511,ORANGE COUNTY,917114.07,0,981279.04,0
665070,ORANGE COUNTY,412667.66,0,571821.2,0
390990,ORANGE COUNTY,67335.83,0,73198.43,0
410634,ORANGE COUNTY,89781.11,0,72550.32,0
659748,ORANGE COUNTY,56113.2,0,77573.13,0
395107,ORANGE COUNTY,28056.6,0,24947.93,0
682596,SEMINOLE COUNTY,96936.93,0,120361.35,0
981521,SEMINOLE COUNTY,118670.2,0,157383.74,0
723412,SEMINOLE COUNTY,107923.95,0,147078.01,0
546812,SEMINOLE COUNTY,62769.12,0,77293.39,0
579109,SEMINOLE COUNTY,208575,208575,185271.33,0
703881,SEMINOLE COUNTY,373345.2,373345.2,517014.03,0
222608,SEMINOLE COUNTY,23850,23850,24925.44,1192.5
502705,SEMINOLE COUNTY,1731150,1731150,1718387.96,0
798574,SEMINOLE COUNTY,815901.3,815901.3,722327.21,0
183731,SEMINOLE COUNTY,588042,588042,701986.9,0
138804,SEMINOLE COUNTY,432000,432000,360355.39,0
876858,SEMINOLE COUNTY,189640.8,189640.8,149832.92,0
639108,SEMINOLE COUNTY,171000,171000,200024.86,0
980390,SEMINOLE COUNTY,55800,55800,64624.44,0
814008,SEMINOLE COUNTY,6300,6300,10224.14,0
219829,SEMINOLE COUNTY,1800,1800,2521.44,0
634473,SEMINOLE COUNTY,1714319.64,0,2195614.88,0
471728,SEMINOLE COUNTY,3698.64,0,4393.19,0
577016,SEMINOLE COUNTY,1101778.2,1101778.2,1339101.22,0
543773,SEMINOLE COUNTY,40875.98,0,37455.48,0
468842,SEMINOLE COUNTY,4998005.81,0,5198395.85,0
477009,SEMINOLE COUNTY,102189.95,0,91788.24,0
702221,SEMINOLE COUNTY,102189.95,0,85846.92,0
451547,SEMINOLE COUNTY,102189.95,0,87341.75,0
381251,SEMINOLE COUNTY,102189.95,0,125111.16,0
814778,SEMINOLE COUNTY,102189.95,0,127363.02,0
436177,SEMINOLE COUNTY,102189.95,0,127759.31,0
422270,SEMINOLE COUNTY,102189.95,0,164044,0
899033,SEMINOLE COUNTY,1180.86,0,1252.76,0
960443,SEMINOLE COUNTY,2343.56,0,2847.25,0
779063,SEMINOLE COUNTY,102189.95,0,94055.63,0
455228,SEMINOLE COUNTY,102189.95,0,176676.21,0
658749,SEMINOLE COUNTY,102189.95,0,140003.1,0
871275,SEMINOLE COUNTY,102189.95,0,122121.08,0
332589,SEMINOLE COUNTY,102189.95,0,158180.85,0
547574,SEMINOLE COUNTY,18167.1,0,14466.17,0
177428,SEMINOLE COUNTY,13625.33,0,12420.85,0
947369,SEMINOLE COUNTY,13625.33,0,10006.44,0
453235,SEMINOLE COUNTY,56785.82,0,57658.85,0
788602,SEMINOLE COUNTY,852449.51,0,1243382.86,0
743535,SEMINOLE COUNTY,2270.89,0,3639.6,0
935053,SEMINOLE COUNTY,102189.95,0,109810.26,0
812288,SEMINOLE COUNTY,799.35,0,941,0
303006,SEMINOLE COUNTY,5698111.79,0,5263522.5,0
580379,SEMINOLE COUNTY,1044608.41,0,1386660.21,0
446311,SEMINOLE COUNTY,13625.33,0,16734.08,0
782245,SEMINOLE COUNTY,13625.33,0,18727.33,0
508328,SEMINOLE COUNTY,13625.33,0,11107.15,0
928701,SEMINOLE COUNTY,11036.51,0,10354.71,0
153920,SEMINOLE COUNTY,1135.44,0,1045.06,0
444812,SEMINOLE COUNTY,28931.11,0,33980.46,0
734386,SEMINOLE COUNTY,127.17,0,120.8,0
736510,SEMINOLE COUNTY,1017.36,0,1022.55,0
153703,SEMINOLE COUNTY,46489.62,0,55218.51,0
399167,SEMINOLE COUNTY,3524.42,0,3239.01,0
804950,SEMINOLE COUNTY,5195.79,0,5428.23,0
561857,SEMINOLE COUNTY,102189.95,0,136116.61,0
663430,SEMINOLE COUNTY,102189.95,0,150696.66,0
506115,SEMINOLE COUNTY,102189.95,0,147460.1,0
361754,SEMINOLE COUNTY,102189.95,0,157658.66,0
236203,SEMINOLE COUNTY,472.34,0,735.98,0
150135,SEMINOLE COUNTY,7948.11,0,7101.79,0
204804,SEMINOLE COUNTY,13125.73,0,15332.53,0
313605,SEMINOLE COUNTY,102189.95,0,148703.55,0
855449,SEMINOLE COUNTY,102189.95,0,86114.25,0
794748,SEMINOLE COUNTY,102189.95,0,83028.32,0
107051,SEMINOLE COUNTY,102189.95,0,183589.36,0
183602,SEMINOLE COUNTY,102189.95,0,110365.15,0
498491,SEMINOLE COUNTY,102189.95,0,150914.12,0
702253,SEMINOLE COUNTY,102189.95,0,91337.38,0
319385,SEMINOLE COUNTY,944.69,0,780.66,0
596894,SEMINOLE COUNTY,102189.95,0,97458.56,0
772433,SEMINOLE COUNTY,102189.95,0,141646.72,0
517203,SEMINOLE COUNTY,102189.95,0,115308.28,0
411653,SEMINOLE COUNTY,102189.95,0,79514.41,0
456625,SEMINOLE COUNTY,102189.95,0,89211.83,0
900269,SEMINOLE COUNTY,102189.95,0,118002.11,0
214401,SEMINOLE COUNTY,302316.03,0,490296.14,0
417975,SEMINOLE COUNTY,102189.95,0,110070.84,0
493066,SEMINOLE COUNTY,517762.43,0,775028.23,0
822643,SEMINOLE COUNTY,60314.78,0,56331.95,0
477281,SEMINOLE COUNTY,736676.02,0,1046921.23,0
713004,SEMINOLE COUNTY,155510.4,0,182973.54,0
859645,SEMINOLE COUNTY,387685.97,0,339287.26,0
354217,SEMINOLE COUNTY,511040.6,0,461530.99,0
316833,SEMINOLE COUNTY,211010.9,0,283102.35,0
560360,SEMINOLE COUNTY,7448.51,0,6107.78,0
205495,SEMINOLE COUNTY,296752.36,0,416580.66,0
894651,SEMINOLE COUNTY,782774.13,0,673794.75,0
785598,SEMINOLE COUNTY,421344.16,0,611739.06,0
845083,SEMINOLE COUNTY,1580163.7,0,1977401.05,0
630973,SEMINOLE COUNTY,722525.66,0,1144341.92,0
178266,SEMINOLE COUNTY,158053.79,0,180295.12,0
474414,SEMINOLE COUNTY,795655.52,0,842121.8,0
190421,SEMINOLE COUNTY,145997.2,0,160903.51,0
619191,SEMINOLE COUNTY,139341.68,0,209413.82,0
398298,SEMINOLE COUNTY,1235.36,0,1029.66,0
987070,SEMINOLE COUNTY,30702.4,0,39458.73,0
179662,SEMINOLE COUNTY,11354.44,0,10579.73,0
740875,SEMINOLE COUNTY,30202.81,0,40783.76,0
669752,SEMINOLE COUNTY,3524.42,0,3996.69,0
717318,SEMINOLE COUNTY,8502.2,0,8272.05,0
753485,SEMINOLE COUNTY,1308.03,0,1294.3,0
218589,SEMINOLE COUNTY,1962.05,0,2795.52,0
797016,SEMINOLE COUNTY,2743.23,0,1998.96,0
666109,SEMINOLE COUNTY,12389.96,0,18266.62,0
581344,SEMINOLE COUNTY,3969.51,0,5124.96,0
496111,SEMINOLE COUNTY,799.35,0,1166.42,0
258139,SEMINOLE COUNTY,16223.22,0,17369.39,0
673015,SEMINOLE COUNTY,34374.88,0,50876.55,0
652869,SEMINOLE COUNTY,127.17,0,110.17,0
955115,SEMINOLE COUNTY,25343.11,0,33928.09,0
196125,SEMINOLE COUNTY,2270.89,0,2582.69,0
591714,SEMINOLE COUNTY,46489.62,0,59698.66,0
558323,SEMINOLE COUNTY,127.17,0,205.1,0
758909,SEMINOLE COUNTY,3660.67,0,3808.56,0
458681,SEMINOLE COUNTY,47007.38,0,62302.45,0
854459,SEMINOLE COUNTY,1071.86,0,1167.54,0
854703,SEMINOLE COUNTY,25433.94,0,19668.07,0
770733,SEMINOLE COUNTY,20950.3,0,21282.53,0
847896,SEMINOLE COUNTY,1744.04,0,2578.61,0
463800,SEMINOLE COUNTY,1598.71,0,2224.08,0
571317,SEMINOLE COUNTY,3033.91,0,4599.43,0
354908,SEMINOLE COUNTY,1171.78,0,1686.31,0
586642,SEMINOLE COUNTY,22890.55,0,20848.71,0
160249,SEMINOLE COUNTY,139379.62,0,182954.15,0
528823,SEMINOLE COUNTY,139379.62,0,223386.51,0
358339,SEMINOLE COUNTY,134002.32,0,142069.26,0
339127,SEMINOLE COUNTY,21079.02,0,26102.74,0
215597,SEMINOLE COUNTY,1048483.8,1048483.8,1086497.63,0
204263,SEMINOLE COUNTY,14580000,14580000,21150000,0
351114,SEMINOLE COUNTY,1374286.5,1374286.5,1813728.35,0
108618,SEMINOLE COUNTY,814176,814176,1214884.93,0
561269,SEMINOLE COUNTY,1221682.5,1221682.5,1981104.78,0
705290,SEMINOLE COUNTY,3736647,3736647,4127724.48,0
208802,SEMINOLE COUNTY,1113489,1113489,1262919.22,0
782643,SEMINOLE COUNTY,13851,13851,12766.83,0
648136,SEMINOLE COUNTY,881968.5,881968.5,1424423.23,0
512912,SEMINOLE COUNTY,924129,924129,1395896.85,0
105883,SEMINOLE COUNTY,4183123.5,4183123.5,4039642.36,0
698725,SEMINOLE COUNTY,1135202.4,1135202.4,1659211.83,0
269604,SEMINOLE COUNTY,1590895.32,0,1775388.27,0
150736,SEMINOLE COUNTY,1590895.32,0,1487054.4,0
931796,SEMINOLE COUNTY,1590895.32,0,1365040.69,0
958825,SEMINOLE COUNTY,17568.54,0,23060.61,0
487364,SEMINOLE COUNTY,5823508.68,0,6291439.25,0
231834,SEMINOLE COUNTY,78596.1,78596.1,144362.57,0
583499,SEMINOLE COUNTY,811851.48,0,939797.65,0
889978,SEMINOLE COUNTY,555330.47,0,514591.43,0
216609,SEMINOLE COUNTY,310500,310500,453485.25,6210
182675,SEMINOLE COUNTY,1496700,1496700,2521460.56,29934
842179,SEMINOLE COUNTY,567900,567900,522173.26,11358
637024,SEMINOLE COUNTY,456818.4,0,498989.59,0
458457,SEMINOLE COUNTY,296123.78,0,500441.78,0
303988,SEMINOLE COUNTY,1037729.44,0,1164970.63,0
460850,SEMINOLE COUNTY,9584.06,0,11535.37,0
444202,SEMINOLE COUNTY,48645.14,0,82362.06,0
993870,SEMINOLE COUNTY,65573.18,0,64101.07,0
904351,SEMINOLE COUNTY,161588.95,0,172179.49,0
937993,SEMINOLE COUNTY,119835.45,0,148560.97,0
928692,SEMINOLE COUNTY,90189.91,0,118011.69,0
854873,SEMINOLE COUNTY,844.14,0,976.05,0
924217,SEMINOLE COUNTY,14430.72,0,22733.82,0
469422,SEMINOLE COUNTY,494.11,0,516.85,0
486613,SEMINOLE COUNTY,103859.61,0,84849.15,0
717438,SEMINOLE COUNTY,1662418.73,0,1905780.2,0
716372,SEMINOLE COUNTY,352802.2,0,293342.33,0
728231,SEMINOLE COUNTY,4340.76,0,4780.5,0
912939,SEMINOLE COUNTY,1108279.15,0,1914521.2,0
817375,SEMINOLE COUNTY,230891.49,0,203928.91,0
158157,SEMINOLE COUNTY,923565.96,0,1542760.6,0
959746,SEMINOLE COUNTY,125143.19,0,114881.45,0
743800,SEMINOLE COUNTY,66219.68,0,76324.8,0
168316,SEMINOLE COUNTY,82197.37,0,96516.15,0
690436,SEMINOLE COUNTY,92356.6,0,116892.97,0
365572,SEMINOLE COUNTY,230891.49,0,195566.02,0
457610,SEMINOLE COUNTY,84762.11,0,107431.91,0
995820,SEMINOLE COUNTY,317335.42,0,433162.84,0
175507,SEMINOLE COUNTY,30904.36,0,41846.98,0
881231,SEMINOLE COUNTY,42582.86,0,52516.67,0
379254,SEMINOLE COUNTY,41543.84,0,39931.94,0
224118,SEMINOLE COUNTY,42442.47,0,74062.8,0
877164,SEMINOLE COUNTY,54003.67,0,37940.6,0
755627,SEMINOLE COUNTY,8075.66,0,10969.01,0
178367,SEMINOLE COUNTY,13851.64,0,14254.35,0
793743,SEMINOLE COUNTY,51849.92,0,62941.6,0
596798,SEMINOLE COUNTY,38754.67,0,49481.97,0
603973,SEMINOLE COUNTY,894.94,0,1393.35,0
151105,SEMINOLE COUNTY,2696.81,0,3813.67,0
998959,SEMINOLE COUNTY,5704.87,0,6113.34,0
337349,SEMINOLE COUNTY,1572.83,0,2478.79,0
539184,SEMINOLE COUNTY,92356.6,0,134589.42,0
132038,SEMINOLE COUNTY,64412.26,0,66969.3,0
499151,SEMINOLE COUNTY,902416.3,0,1226434.29,0
984705,SEMINOLE COUNTY,2110.35,0,2125.12,0
215062,SEMINOLE COUNTY,95627.87,0,143503.19,0
513075,SEMINOLE COUNTY,1772.32,0,2531.63,0
686858,SEMINOLE COUNTY,59789.81,0,57248.03,0
921368,SEMINOLE COUNTY,3005.28,0,3700.68,0
264122,SEMINOLE COUNTY,559496.26,0,565373.77,0
579231,SEMINOLE COUNTY,1803.72,0,1445.43,0
271013,SEMINOLE COUNTY,831.21,0,781.26,0
781328,SEMINOLE COUNTY,3255.57,0,4990.65,0
955339,SEMINOLE COUNTY,956.81,0,1033.54,0
278435,SEMINOLE COUNTY,3005.28,0,2833.98,0
527744,SEMINOLE COUNTY,30015.89,0,34706.54,0
942421,SEMINOLE COUNTY,1828.66,0,2683.83,0
419674,SEMINOLE COUNTY,5763.05,0,8737.94,0
400777,SEMINOLE COUNTY,2682.04,0,2538.71,0
846517,SEMINOLE COUNTY,914.33,0,1557.84,0
249574,SEMINOLE COUNTY,1496.18,0,2144.5,0
553254,SEMINOLE COUNTY,17547.75,0,17693.66,0
687564,SEMINOLE COUNTY,851430.7,0,1233018.1,0
808190,SEMINOLE COUNTY,1296622.35,0,1428452.54,0
597743,SEMINOLE COUNTY,12510000,12510000,9540000,0
614920,SEMINOLE COUNTY,393417,393417,419006.81,0
739587,SEMINOLE COUNTY,1767046.5,1767046.5,1892860.21,0
308869,SEMINOLE COUNTY,3023662.5,3023662.5,2364745.97,0
883600,SEMINOLE COUNTY,5709735,5709735,4426620.51,114194.7
661728,SEMINOLE COUNTY,6628203,6628203,5766125.66,0
155165,SEMINOLE COUNTY,50589,50589,51904.31,0
180308,SEMINOLE COUNTY,303534,303534,414280.2,0
946232,SEMINOLE COUNTY,13680000,13680000,16380000,0
834920,SEMINOLE COUNTY,581377.5,581377.5,816665.63,0
439387,SEMINOLE COUNTY,1689457.5,1689457.5,2117718.08,0
831974,SEMINOLE COUNTY,1965870,1965870,1951401.2,39317.4
466485,SEMINOLE COUNTY,1730281.5,1730281.5,2219086.02,0
411190,SEMINOLE COUNTY,1367725.5,1367725.5,2115729.11,0
476709,SEMINOLE COUNTY,753769.8,753769.8,1048343.04,0
263455,SEMINOLE COUNTY,216216,216216,241186.79,0
854234,SEMINOLE COUNTY,770310,770310,1163155.78,15406.2
483318,SEMINOLE COUNTY,828265.5,828265.5,869678.78,0
256283,SEMINOLE COUNTY,8575821,8575821,11070000,0
904090,SEMINOLE COUNTY,7406010,7406010,8407746.91,148120.2
531764,SEMINOLE COUNTY,475380,475380,370796.4,9507.6
771057,SEMINOLE COUNTY,122607,122607,104661.26,0
730427,SEMINOLE COUNTY,127395,127395,196412.52,2547.9
352088,SEMINOLE COUNTY,19836,19836,35480.57,0
864800,SEMINOLE COUNTY,1580724,1580724,1361521.84,79036.2
433395,SEMINOLE COUNTY,688905,688905,704138.07,0
298799,SEMINOLE COUNTY,225000,225000,233372.25,2250
960988,ORANGE COUNTY,317461.5,0,338382.21,0
327073,ORANGE COUNTY,921581.44,0,828409.56,0
876180,ORANGE COUNTY,106427.48,0,107242.51,0
777412,ORANGE COUNTY,83871.07,0,76577.64,0
350454,ORANGE COUNTY,89444.65,0,117621.5,0
775875,ORANGE COUNTY,89444.65,0,95203.54,0
864601,ORANGE COUNTY,8655.47,0,7799.43,0
628207,ORANGE COUNTY,62552.17,0,45825.72,0
405765,ORANGE COUNTY,122348.76,0,163704.85,0
462992,ORANGE COUNTY,95311.26,0,154289.86,0
382162,ORANGE COUNTY,43504.42,0,53207.65,0
689962,ORANGE COUNTY,401780.27,0,564018.74,0
292711,ORANGE COUNTY,139867.83,0,155702.27,0
481966,ORANGE COUNTY,279000,279000,212552.8,0
679807,ORANGE COUNTY,277276.92,0,419721.84,0
452104,ORANGE COUNTY,391131.18,0,423576.29,0
752086,ORANGE COUNTY,88665.95,0,156554.36,0
941330,ORANGE COUNTY,17910000,0,28710000,0
586393,ORANGE COUNTY,323183.7,0,440106.07,0
877691,ORANGE COUNTY,893026.29,0,946513.2,0
491207,ORANGE COUNTY,1452076.39,0,2075968.27,0
981595,ORANGE COUNTY,382291.33,0,541223.59,0
775893,ORANGE COUNTY,1130724,1130724,1572271.72,56536.2
849156,ORANGE COUNTY,41789.07,0,53186.04,0
919714,ORANGE COUNTY,44941.91,0,40035.15,0
782729,ORANGE COUNTY,45262.75,0,42849.02,0
435278,ORANGE COUNTY,5941922.91,0,6552265.35,0
159815,ORANGE COUNTY,1362100.01,0,1715265.3,0
282075,ORANGE COUNTY,6647.63,0,7153.6,0
166767,ORANGE COUNTY,35248.38,0,56583.69,0
122391,ORANGE COUNTY,33110.96,0,43503.33,0
265123,ORANGE COUNTY,27888.67,0,37695.64,0
559754,ORANGE COUNTY,27888.67,0,45709.53,0
241837,ORANGE COUNTY,0,9720000,12240000,0
889530,ORANGE COUNTY,0,7862438.7,8793933.26,0
705524,ORANGE COUNTY,0,35597.7,55976.67,0
705236,ORANGE COUNTY,0,18810000,26280000,0
658529,ORANGE COUNTY,0,12960000,12690000,0
501961,ORANGE COUNTY,0,63360000,61470000,0
650684,VOLUSIA COUNTY,406800,406800,415350.94,0
824793,VOLUSIA COUNTY,220320,220320,163616.24,0
811629,VOLUSIA COUNTY,447535.44,0,507505.19,0
355253,VOLUSIA COUNTY,707364.9,707364.9,860969.9,0
850212,VOLUSIA COUNTY,208800,208800,254736,0
948730,VOLUSIA COUNTY,530661.6,0,755184.52,0
328093,VOLUSIA COUNTY,477872.1,0,559301.51,0
222750,VOLUSIA COUNTY,2857.14,0,3458.44,0
650061,VOLUSIA COUNTY,14285.7,0,23355.4,0
114474,VOLUSIA COUNTY,28571.4,0,36451.84,0
929794,VOLUSIA COUNTY,115237.96,0,100843.36,0
216776,VOLUSIA COUNTY,79999.91,0,120890.74,0
126595,VOLUSIA COUNTY,6834.28,0,9541.85,0
207624,VOLUSIA COUNTY,95237.98,0,82646.57,0
147811,VOLUSIA COUNTY,12380.94,0,17071.21,0
395351,VOLUSIA COUNTY,61904.69,0,97189.37,0
816706,VOLUSIA COUNTY,171428.37,0,143639.83,0
230307,VOLUSIA COUNTY,57142.79,0,51163.14,0
369178,VOLUSIA COUNTY,4761.9,0,7217.22,0
840985,VOLUSIA COUNTY,66666.59,0,101733.48,0
778781,VOLUSIA COUNTY,64761.83,0,107047.68,0
796126,VOLUSIA COUNTY,2285.71,0,3559.68,0
750616,VOLUSIA COUNTY,19285.69,0,33908.87,0
922976,VOLUSIA COUNTY,754.28,0,708.91,0
727788,VOLUSIA COUNTY,29333.3,0,28607.89,0
895085,VOLUSIA COUNTY,2962.85,0,2545.11,0
214667,VOLUSIA COUNTY,13333.32,0,19801.58,0
320129,VOLUSIA COUNTY,37108.53,0,61686.84,0
273067,VOLUSIA COUNTY,2685.71,0,2409.41,0
859439,VOLUSIA COUNTY,10476.18,0,13749.93,0
384747,VOLUSIA COUNTY,190475.97,0,203958.62,0
265481,VOLUSIA COUNTY,24571.4,0,31780.6,0
672561,VOLUSIA COUNTY,21428.55,0,36103.46,0
711217,VOLUSIA COUNTY,754.28,0,1260.23,0
278200,VOLUSIA COUNTY,95237.98,0,99821.6,0
615893,VOLUSIA COUNTY,61904.69,0,98720.03,0
709139,VOLUSIA COUNTY,6666.66,0,6454.93,0
877098,VOLUSIA COUNTY,10476.18,0,13950.24,0
897656,VOLUSIA COUNTY,14285.7,0,13543.18,0
943291,VOLUSIA COUNTY,10476.18,0,10123.84,0
517863,VOLUSIA COUNTY,14285.7,0,13525.18,0
635443,VOLUSIA COUNTY,10476.18,0,8414.99,0
663891,VOLUSIA COUNTY,5942.85,0,4468.43,0
610109,VOLUSIA COUNTY,6666.66,0,4972.83,0
266792,VOLUSIA COUNTY,59381.1,0,71184.99,0
327850,VOLUSIA COUNTY,2023.81,0,2238.34,0
943983,VOLUSIA COUNTY,1071.43,0,1453.5,0
859904,VOLUSIA COUNTY,2857.14,0,2127.43,0
824282,VOLUSIA COUNTY,754.28,0,676.58,0
458417,VOLUSIA COUNTY,126666.52,0,118517.05,0
102629,VOLUSIA COUNTY,201904.53,0,275175.68,0
918370,VOLUSIA COUNTY,1609.52,0,2118.41,0
804631,VOLUSIA COUNTY,7999.99,0,8037.21,0
905992,VOLUSIA COUNTY,4095.23,0,5890.67,0
669524,VOLUSIA COUNTY,7999.99,0,6036.79,0
945137,VOLUSIA COUNTY,11428.56,0,10919.02,0
170048,VOLUSIA COUNTY,6285.71,0,10820.47,0
609228,VOLUSIA COUNTY,1005.71,0,909.13,0
886832,VOLUSIA COUNTY,45714.23,0,62657.21,0
422968,VOLUSIA COUNTY,33333.29,0,55259.44,0
772064,VOLUSIA COUNTY,6666.66,0,6047.99,0
100406,VOLUSIA COUNTY,404.76,0,329.46,0
676030,VOLUSIA COUNTY,4761.9,0,4437.82,0
360421,VOLUSIA COUNTY,2857.14,0,2639.4,0
787081,VOLUSIA COUNTY,20237.12,0,20173.78,0
409016,VOLUSIA COUNTY,3357.14,0,3173.06,0
486177,VOLUSIA COUNTY,4095.23,0,6478.66,0
653675,VOLUSIA COUNTY,33333.29,0,57406.93,0
267104,VOLUSIA COUNTY,14285.7,0,23054.97,0
499487,VOLUSIA COUNTY,3357.14,0,3835.45,0
150111,VOLUSIA COUNTY,1485.71,0,2123.27,0
576448,VOLUSIA COUNTY,2330463.6,2330463.6,3482616.84,0
739874,VOLUSIA COUNTY,0,0,1280805.05,0
914224,VOLUSIA COUNTY,0,0,64407.15,0
963608,VOLUSIA COUNTY,0,0,77010.73,0
716028,VOLUSIA COUNTY,0,0,2806808.38,0
158357,VOLUSIA COUNTY,0,0,595148.89,0
204672,VOLUSIA COUNTY,0,0,225261,0
196580,VOLUSIA COUNTY,0,0,48060.63,0
237367,VOLUSIA COUNTY,0,0,44115.81,0
266823,SEMINOLE COUNTY,1393115.4,1393115.4,1114882.39,0
752535,SEMINOLE COUNTY,1393115.4,1393115.4,1715830.58,0
757259,SEMINOLE COUNTY,1393115.4,1393115.4,1952348.14,0
364611,SEMINOLE COUNTY,1393115.4,1393115.4,1224715.61,0
693984,SEMINOLE COUNTY,1393115.4,1393115.4,1072453.67,0
